Bin Id	Completeness	Contamination	Strain heterogeneity	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Sample
SRR6744522_metabat_17	0.98	0.01	100.0	17	1	UID2727	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_buccalis	40.1694847610052	0.300676	362	0.8944511700301986	SRR6744522
SRR6744522_metabat_18	31.02	0.09	100.0	11	0	UID2727	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_buccalis	49.661056801380475	0.752781	800	0.8813532753881939	SRR6744522
SRR6744522_metabat_19	5.17	0.0	0.0	2	0	UID1065	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister	s__Dialister_invisus	37.53073745447434	0.204555	265	0.8760137860233189	SRR6744522
SRR6744524_metabat_1	100.0	0.0	0.0	42	0	UID1471	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	42.42527993639064	1.504181	1151	0.8804738259557859	SRR6744524
SRR6744524_metabat_2	61.8	0.0	0.0	35	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	42.519687530316894	0.9483159999999999	1002	0.8750680153029159	SRR6744524
SRR6744531_metabat_1	12.07	0.0	0.0	2	0	UID431	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	36.97093454969768	0.26395599999999997	265	0.90812105047811	SRR6744531
SRR6744531_metabat_2	12.5	0.0	0.0	0	0			unresolved	36.53183633693399	0.291428	303	0.8892488024486322	SRR6744531
SRR6744531_metabat_3	4.17	0.0	0.0	0	0			unresolved	36.95866215627768	0.466183	468	0.8713466600026171	SRR6744531
SRR6744531_metabat_4	32.76	0.0	0.0	5	0	UID431	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	35.52452542147883	0.361584	340	0.8929598654807734	SRR6744531
SRR6744531_metabat_5	20.69	0.0	0.0	5	0	UID431	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	37.904108769199894	0.284051	278	0.9010142544824696	SRR6744531
SRR6744532_metabat_1	98.08	0.27	0.0	43	0	UID382	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.267810490910385	1.218369	1174	0.9079375788451609	SRR6744532
SRR6744532_metabat_2	85.02	2.23	69.23	14	0	UID1472	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.95454325227849	1.4860719999999998	1169	0.8775348704504223	SRR6744532
SRR6744532_metabat_3	35.09	0.0	0.0	4	0	UID1468	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.098918159842185	0.485654	400	0.8943980694074383	SRR6744532
SRR6744532_metabat_4	82.72	1.75	88.89	12	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	41.977670121622246	1.247387	1035	0.8740527198054814	SRR6744532
SRR6744532_metabat_5	43.45	2.77	80.0	15	0	UID1468	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	44.577162307811136	0.563183	439	0.8766599844100408	SRR6744532
SRR6744532_metabat_6	69.3	1.75	0.0	7	0	UID1464	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	37.60187276684874	1.21745	986	0.8715150519528523	SRR6744532
SRR6744533_metabat_1	99.39	0.61	0.0	42	0	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	43.298459007280826	1.521941	1144	0.8801004769567283	SRR6744533
SRR6744533_metabat_2	92.71	0.71	66.67	43	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.4609563882919	1.213963	1175	0.9035761386467298	SRR6744533
SRR6744533_metabat_3	99.19	0.0	0.0	39	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	42.934197878729016	1.3951069999999999	1224	0.8764395849207265	SRR6744533
SRR6744533_metabat_4	45.55	0.17	0.0	28	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	46.29505925431109	0.44460900000000003	468	0.9217379765141956	SRR6744533
SRR6744534_metabat_1	87.41	1.82	0.0	30	0	UID1471	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	42.03107562498236	1.3458780000000001	1238	0.8797654765142159	SRR6744534
SRR6744536_metabat_1	50.0	0.17	0.0	37	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	45.894959901454925	0.46435600000000005	465	0.940720050995357	SRR6744536
SRR6744536_metabat_2	16.38	0.0	0.0	3	0	UID2993	k__Bacteria	p__Chlamydiae;c__Chlamydiia;o__Chlamydiales	51.19765886013084	0.243642	210	0.848806855960795	SRR6744536
SRR6744536_metabat_3	49.69	7.14	75.0	7	2	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	41.853251876913966	1.295744	1323	0.8778832855872765	SRR6744536
SRR6744536_metabat_4	32.19	0.0	0.0	6	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	43.445762556115625	0.44617700000000005	499	0.8923095542800279	SRR6744536
SRR6744536_metabat_5	28.79	0.6	0.0	19	0	UID386	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.76474729145691	0.356557	452	0.9103930086914576	SRR6744536
SRR6744540_metabat_1	49.8	0.0	0.0	19	0	UID388	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.474357199791896	0.6285390000000001	797	0.8995495903993229	SRR6744540
SRR6744542_metabat_1	98.1	0.86	0.0	43	0	UID390	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.297780076965125	1.233286	1226	0.9068658851231588	SRR6744542
SRR6744543_metabat_1	32.76	0.0	0.0	1	0	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	43.421427242807404	0.5268619999999999	409	0.876945006472283	SRR6744543
SRR6744543_metabat_2	56.92	0.0	0.0	38	0	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	47.67640089774235	0.767258	546	0.860015796511734	SRR6744543
SRR6744543_metabat_3	7.02	0.0	0.0	3	0	UID1464	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	44.1463577584607	0.269422	212	0.8675126752826421	SRR6744543
SRR6744543_metabat_4	94.51	0.71	0.0	24	0	UID391	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.31103495522045	1.199878	1201	0.9108192666254402	SRR6744543
SRR6744550_metabat_1	96.09	0.99	0.0	43	0	UID430	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	36.518174521270495	2.0581560000000003	2197	0.8878967386340005	SRR6744550
SRR6744551_metabat_1	73.05	2.17	33.33	39	1	UID388	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.467254319088305	0.891797	1043	0.9051286335343132	SRR6744551
SRR6744555_metabat_1	60.34	0.0	0.0	8	0	UID389	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.408058305332524	0.6074229999999999	576	0.9251279586054528	SRR6744555
SRR6744555_metabat_2	46.46	0.0	0.0	35	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	s__	32.52041522977898	0.568938	545	0.89504656043365	SRR6744555
SRR6744556_metabat_1	92.86	0.0	0.0	12	0	UID431	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	36.84444930569111	1.654811	1659	0.8905742105896082	SRR6744556
SRR6744556_metabat_2	0.0	0.0	0.0	0	0			unresolved	36.39902840817369	0.266367	280	0.8672958737381132	SRR6744556
SRR6744557_metabat_01	66.21	0.0	0.0	41	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	43.30933735126522	0.9676620000000001	755	0.8780245581618376	SRR6744557
SRR6744557_metabat_02	46.46	0.0	0.0	35	0	UID386	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.488359253742225	0.575994	536	0.8929277041080289	SRR6744557
SRR6744557_metabat_03	95.81	0.6	0.0	42	0	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	s__Megasphaera_genomosp._type_1	46.62004003513422	1.522163	1408	0.903684428014608	SRR6744557
SRR6744557_metabat_04	97.32	0.48	50.0	43	0	UID2727	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_buccalis	47.76967953611738	2.596174	2201	0.8655321253506121	SRR6744557
SRR6744557_metabat_05	43.86	0.0	0.0	2	0	UID1475	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	39.58508845829822	0.66472	516	0.8864755084847755	SRR6744557
SRR6744557_metabat_06	28.57	0.0	0.0	1	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	39.18807550474672	0.406491	326	0.8781350632609332	SRR6744557
SRR6744557_metabat_07	43.1	0.0	0.0	6	0	UID389	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.04499106005472	0.350114	333	0.924064733201186	SRR6744557
SRR6744557_metabat_08	52.13	0.0	0.0	17	0	UID1476	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	42.43234909284863	0.839937	631	0.8712998712998713	SRR6744557
SRR6744557_metabat_09	17.24	0.0	0.0	2	0	UID392	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.21112333100045	0.22004200000000002	199	0.9371029167158996	SRR6744557
SRR6744557_metabat_10	90.0	1.3	0.0	11	0	UID2749	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_amnii	unresolved	35.126161032842944	1.8187470000000001	1760	0.887877203371332	SRR6744557
SRR6744557_metabat_11	74.24	1.06	33.33	33	1	UID1214	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_3;g__Clostridium_3	f__;g__;s__	42.64477609575012	1.262035	1210	0.9130578787434579	SRR6744557
SRR6744557_metabat_12	85.11	1.58	33.33	41	0	UID1065	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister	s__Dialister_invisus	38.88697208415045	1.3477290000000002	1496	0.8954129502296084	SRR6744557
SRR6744557_metabat_13	62.44	0.0	0.0	21	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	49.259929141272075	0.8464729999999999	854	0.8723609613065035	SRR6744557
SRR6744557_metabat_14	42.76	0.17	0.0	23	0	UID369	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus	s__Aerococcus_urinae	39.05654775803751	0.599564	737	0.8880669953499543	SRR6744557
SRR6744558_metabat_01	87.23	0.07	0.0	42	1	UID1214	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_3;g__Clostridium_3	f__;g__;s__	42.31685077027967	1.488745	1223	0.9094190072846592	SRR6744558
SRR6744558_metabat_02	36.21	0.0	0.0	5	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	42.227550161114095	0.28737399999999996	246	0.8978648033572975	SRR6744558
SRR6744558_metabat_03	26.79	0.0	0.0	1	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.033642963310186	0.337069	251	0.8911498832583241	SRR6744558
SRR6744558_metabat_04	34.9	0.0	0.0	16	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	43.88282959827807	0.442296	307	0.8723456689637709	SRR6744558
SRR6744558_metabat_05	34.92	0.0	0.0	18	0	UID1473	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	42.10448681062861	0.684718	496	0.8767843112054889	SRR6744558
SRR6744558_metabat_06	66.94	0.0	0.0	37	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	42.75812619502868	1.1715200000000001	936	0.8707934990439771	SRR6744558
SRR6744558_metabat_07	98.2	0.0	0.0	43	0	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	unresolved	46.272441311362236	1.529768	1424	0.896203868821939	SRR6744558
SRR6744558_metabat_08	15.79	0.0	0.0	1	0	UID1475	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.323364940432775	0.337266	260	0.8852804611197097	SRR6744558
SRR6744558_metabat_09	10.88	0.0	0.0	5	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	41.90791557922368	0.39772199999999996	323	0.8740778734895228	SRR6744558
SRR6744558_metabat_10	26.32	0.0	0.0	1	0	UID1475	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	39.12054670104301	0.273056	219	0.8883159498417907	SRR6744558
SRR6744558_metabat_11	51.72	0.0	0.0	7	0	UID382	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	31.585517796177847	0.40772800000000003	395	0.930105364360554	SRR6744558
SRR6744558_metabat_12	61.63	0.44	0.0	36	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.77255947733798	0.782609	750	0.9086453133046004	SRR6744558
SRR6744558_metabat_13	21.43	0.0	0.0	2	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	42.76499474283194	0.25393899999999997	188	0.8972666664041364	SRR6744558
SRR6744558_metabat_14	92.73	0.4	100.0	36	1	UID2125	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae	g__Eggerthella	46.77352214082264	1.371697	1203	0.8718448753624161	SRR6744558
SRR6744558_metabat_15	92.89	1.48	41.67	38	4	UID2728	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_timonensis	unresolved	42.013498530445645	2.583096	2351	0.8746368698646895	SRR6744558
SRR6744558_metabat_16	92.95	0.63	0.0	43	0	UID1065	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister	s__Dialister_invisus	39.30001868631248	1.2576049999999999	1329	0.8993324613054179	SRR6744558
SRR6744558_metabat_17	92.79	60.97	0.0	19	22	UID2332	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	g__Streptobacillus;s__Streptobacillus_moniliformis	28.876235993513642	2.0831419999999996	2474	0.9226351348107812	SRR6744558
SRR6744558_metabat_18	4.17	0.0	0.0	0	0			unresolved	35.176066958226514	0.26524000000000003	301	0.9152314884632784	SRR6744558
SRR6744558_metabat_19	12.5	0.0	0.0	0	0			unresolved	40.48363672482155	0.37251100000000004	336	0.901774712693048	SRR6744558
SRR6744560_metabat_1	51.72	0.0	0.0	7	0	UID386	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	31.81275315258646	0.470566	441	0.9316801468869405	SRR6744560
SRR6744560_metabat_2	0.0	0.0	0.0	0	0			unresolved	34.948522529749965	0.261765	239	0.8949057360609707	SRR6744560
SRR6744560_metabat_3	20.35	0.0	0.0	23	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.15949589380714	0.29041500000000003	286	0.900748928257838	SRR6744560
SRR6744560_metabat_4	78.68	0.0	0.0	43	0	UID403	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_gasseri	unresolved	34.64466308849683	1.184777	1177	0.9118914361099176	SRR6744560
SRR6744561_metabat_1	80.76	0.44	0.0	42	0	UID386	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.60951878118596	1.037927	1026	0.907465553935874	SRR6744561
SRR6744561_metabat_2	80.2	16.29	4.76	11	0	UID409	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_jensenii	unresolved	33.62384871294176	1.539907	1737	0.9117290849382462	SRR6744561
SRR6744566_metabat_1	78.2	1.27	0.0	13	0	UID396	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.149864033048445	1.008701	1176	0.8999158323427854	SRR6744566
SRR6744569_metabat_1	53.84	0.12	50.0	16	2	UID411	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_delbrueckii	unresolved	51.087113951812995	1.063274	1268	0.8816542114262175	SRR6744569
SRR6744570_metabat_1	37.74	0.98	66.67	10	1	UID409	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_jensenii	unresolved	34.52998573218155	0.643406	808	0.9078466784580808	SRR6744570
SRR6744572_metabat_1	99.03	0.09	0.0	43	0	UID430	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	36.942255353435314	1.970884	2034	0.8912548886692468	SRR6744572
SRR6744573_metabat_1	36.92	1.27	20.0	16	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	s__	32.69411816077901	0.572525	740	0.908858128466006	SRR6744573
SRR6744573_metabat_2	0.0	0.0	0.0	0	0			unresolved	64.872854115208	0.6501979999999999	850	0.8811838855241019	SRR6744573
SRR6744579_metabat_1	91.13	1.05	0.0	15	0	UID431	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	36.65942818351604	1.829573	1981	0.8870676381866152	SRR6744579
SRR6744580_metabat_1	76.21	0.0	0.0	43	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	g__Shuttleworthia;s__Shuttleworthia_satelles	31.426665756160048	1.6986880000000002	1594	0.8950654858337729	SRR6744580
SRR6744580_metabat_2	22.41	0.0	0.0	2	0	UID1472	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.54163464705237	0.72872	756	0.8806523767702272	SRR6744580
SRR6744580_metabat_3	40.72	2.16	45.45	11	0	UID1464	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	46.435595276452865	0.567963	566	0.8806858897498605	SRR6744580
SRR6744580_metabat_4	13.79	0.0	0.0	3	0	UID390	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.537032682812125	0.233915	322	0.8956287540345852	SRR6744580
SRR6744582_metabat_1	46.33	0.44	0.0	13	0	UID435	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	36.85400968396712	1.008471	1258	0.887050792734744	SRR6744582
SRR6744583_metabat_1	34.38	0.79	66.67	12	0	UID2728	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_timonensis	unresolved	41.7796271592068	1.0187190000000002	1217	0.8754141230309829	SRR6744583
SRR6744586_metabat_1	43.67	0.0	0.0	10	0	UID429	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	37.29270194090003	0.770931	820	0.9023012435613564	SRR6744586
SRR6744586_metabat_2	20.69	0.0	0.0	4	0	UID430	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	37.247113699754465	0.5689810000000001	573	0.8864549079846251	SRR6744586
SRR6744586_metabat_3	4.17	0.0	0.0	0	0			unresolved	37.15221505167646	0.41218	415	0.8784244747440438	SRR6744586
SRR6744586_metabat_4	0.0	0.0	0.0	0	0			unresolved	34.754999386578326	0.203775	192	0.8755735492577598	SRR6744586
SRR6744587_metabat_1	74.3	0.63	33.33	17	0	UID433	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	36.92773373250337	1.5685879999999999	1867	0.8945816237278368	SRR6744587
SRR6744588_metabat_1	10.63	0.0	0.0	4	0	UID434	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	37.187197326023785	0.315934	448	0.8901194553292776	SRR6744588
SRR6744589_metabat_1	37.5	0.0	0.0	2	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	41.04232314551611	0.5445720000000001	420	0.8667540747596277	SRR6744589
SRR6744589_metabat_2	53.2	0.0	0.0	29	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	43.09234272074714	0.863035	685	0.878318955778155	SRR6744589
SRR6744589_metabat_3	98.97	0.49	0.0	43	0	UID389	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.29709303563328	1.221274	1170	0.9069176941456216	SRR6744589
SRR6744589_metabat_4	94.46	0.36	0.0	43	0	UID2727	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_buccalis	48.55334939382816	2.280129	1937	0.8632322995760328	SRR6744589
SRR6744589_metabat_5	4.17	0.0	0.0	0	0			unresolved	41.93314238631459	0.25487	236	0.8988150821987679	SRR6744589
SRR6744589_metabat_6	72.52	1.08	50.0	26	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	42.968954821149254	1.018419	1060	0.8775857481056422	SRR6744589
